dnt,Temp,Pressure,Humidnity,IAQ
09-Oct-2023 10:32:10,38.91,100550,54.61,93.93
09-Oct-2023 10:32:13,38.86,100549,54.72,93.89
09-Oct-2023 10:32:16,38.84,100550,54.75,93.86
09-Oct-2023 10:32:20,38.83,100548,54.79,93.85
09-Oct-2023 10:32:23,38.82,100549,54.81,93.84
09-Oct-2023 10:32:27,38.82,100549,54.84,93.83
09-Oct-2023 10:32:30,38.82,100548,54.86,93.82
09-Oct-2023 10:32:33,38.82,100549,54.85,93.81
09-Oct-2023 10:32:37,38.82,100548,54.84,93.82
09-Oct-2023 10:32:44,39.1,100549,54.55,93.82
09-Oct-2023 10:32:47,38.91,100548,54.6,93.93
09-Oct-2023 10:32:51,38.87,100550,54.69,93.9
09-Oct-2023 10:32:54,38.86,100550,54.72,93.87
09-Oct-2023 10:32:57,38.86,100549,54.74,93.86
09-Oct-2023 10:33:01,38.86,100550,54.76,93.85
09-Oct-2023 10:33:04,38.86,100550,54.75,93.85
09-Oct-2023 10:33:08,38.85,100549,54.77,93.86
09-Oct-2023 10:33:11,38.84,100550,54.78,93.84
09-Oct-2023 10:33:14,38.85,100550,54.78,93.84
09-Oct-2023 10:33:22,39.17,100551,54.5,93.84
09-Oct-2023 10:33:25,38.97,100551,54.52,93.96
09-Oct-2023 10:33:28,38.91,100551,54.58,93.94
09-Oct-2023 10:33:32,38.89,100551,54.63,93.91
09-Oct-2023 10:33:35,38.88,100551,54.63,93.9
09-Oct-2023 10:33:39,38.86,100551,54.7,93.89
09-Oct-2023 10:33:42,38.87,100551,54.7,93.87
09-Oct-2023 10:33:45,38.88,100550,54.71,93.87
09-Oct-2023 10:33:49,38.88,100550,54.71,93.87
09-Oct-2023 10:33:52,38.89,100549,54.7,93.87
09-Oct-2023 10:33:59,39.19,100550,54.43,93.88
09-Oct-2023 10:34:03,38.99,100549,54.47,93.99
09-Oct-2023 10:34:06,38.94,100549,54.55,93.96
09-Oct-2023 10:34:09,38.91,100550,54.59,93.94
09-Oct-2023 10:34:13,38.9,100550,54.63,93.92
09-Oct-2023 10:34:16,38.89,100550,54.64,93.91
09-Oct-2023 10:34:20,38.88,100551,54.64,93.9
09-Oct-2023 10:34:23,38.88,100550,54.65,93.89
09-Oct-2023 10:34:26,38.87,100550,54.67,93.89
09-Oct-2023 10:34:30,38.86,100549,54.67,93.89
09-Oct-2023 10:34:37,39.14,100551,54.43,93.89
09-Oct-2023 10:34:40,38.93,100551,54.5,93.99
09-Oct-2023 10:34:44,38.9,100549,54.58,93.94
09-Oct-2023 10:34:47,38.91,100550,54.61,93.92
09-Oct-2023 10:34:51,38.92,100549,54.62,93.91
09-Oct-2023 10:34:54,38.93,100550,54.6,93.91
09-Oct-2023 10:34:57,38.94,100550,54.6,93.92
09-Oct-2023 10:35:01,38.94,100550,54.58,93.92
09-Oct-2023 10:35:04,38.95,100550,54.58,93.93
09-Oct-2023 10:35:08,38.96,100550,54.56,93.93
09-Oct-2023 10:35:15,39.24,100551,54.3,93.93
09-Oct-2023 10:35:18,39.03,100551,54.34,94.04
09-Oct-2023 10:35:21,38.98,100550,54.43,94
09-Oct-2023 10:35:25,38.96,100550,54.49,93.97
09-Oct-2023 10:35:28,38.95,100550,54.52,93.96
09-Oct-2023 10:35:32,38.94,100549,54.52,93.95
09-Oct-2023 10:35:35,38.92,100550,54.52,93.95
09-Oct-2023 10:35:38,38.91,100550,54.53,93.95
09-Oct-2023 10:35:42,38.9,100552,54.55,93.94
09-Oct-2023 10:35:45,38.89,100553,54.57,93.93
09-Oct-2023 10:35:52,39.17,100551,54.31,93.93
09-Oct-2023 10:35:56,38.97,100550,54.37,94.04
09-Oct-2023 10:35:59,38.92,100551,54.45,93.99
09-Oct-2023 10:36:03,38.9,100550,54.48,93.97
09-Oct-2023 10:36:06,38.89,100551,54.52,93.96
09-Oct-2023 10:36:09,38.89,100550,54.53,93.95
09-Oct-2023 10:36:13,38.89,100550,54.57,93.94
09-Oct-2023 10:36:16,38.89,100550,54.54,93.94
09-Oct-2023 10:36:20,38.89,100550,54.56,93.93
09-Oct-2023 10:36:23,38.89,100550,54.57,93.93
09-Oct-2023 10:36:30,39.18,100552,54.31,93.94
09-Oct-2023 10:36:33,38.98,100550,54.35,94.04
09-Oct-2023 10:36:37,38.94,100550,54.41,94
09-Oct-2023 10:36:40,38.93,100550,54.46,93.98
09-Oct-2023 10:36:44,38.92,100551,54.49,93.97
09-Oct-2023 10:36:47,38.93,100551,54.51,93.95
09-Oct-2023 10:36:50,38.93,100552,54.52,93.95
09-Oct-2023 10:36:54,38.94,100553,54.52,93.95
09-Oct-2023 10:36:57,38.94,100552,54.53,93.95
09-Oct-2023 10:37:01,38.94,100552,54.54,93.95
09-Oct-2023 10:37:08,39.22,100553,54.27,93.95
09-Oct-2023 10:37:11,39.03,100554,54.31,94.05
09-Oct-2023 10:37:14,38.97,100553,54.38,94.02
09-Oct-2023 10:37:18,38.94,100553,54.42,94
09-Oct-2023 10:37:21,38.94,100554,54.47,93.97
09-Oct-2023 10:37:25,38.94,100554,54.48,93.97
09-Oct-2023 10:37:28,38.94,100553,54.48,93.97
09-Oct-2023 10:37:31,38.94,100554,54.5,93.97
09-Oct-2023 10:37:35,38.93,100552,54.5,93.96
09-Oct-2023 10:37:38,38.93,100553,54.51,93.96
09-Oct-2023 10:37:45,39.22,100553,54.25,93.96
09-Oct-2023 10:37:49,39.02,100553,54.33,94.06
09-Oct-2023 10:37:52,38.98,100552,54.41,94.02
09-Oct-2023 10:37:56,38.96,100553,54.45,94
09-Oct-2023 10:37:59,38.94,100553,54.45,93.99
09-Oct-2023 10:38:02,38.92,100552,54.47,93.98
09-Oct-2023 10:38:06,38.91,100553,54.48,93.97
09-Oct-2023 10:38:09,38.91,100554,54.52,93.95
09-Oct-2023 10:38:13,38.91,100553,54.54,93.94
09-Oct-2023 10:38:16,38.9,100553,54.55,93.94
09-Oct-2023 10:38:23,39.19,100555,54.27,93.94
09-Oct-2023 10:38:26,38.99,100554,54.31,94.05
09-Oct-2023 10:38:30,38.94,100554,54.37,94.03
09-Oct-2023 10:38:33,38.93,100553,54.44,94
09-Oct-2023 10:38:37,38.92,100553,54.45,93.98
09-Oct-2023 10:38:40,38.91,100553,54.48,93.97
09-Oct-2023 10:38:43,38.9,100554,54.48,93.97
09-Oct-2023 10:38:47,38.89,100554,54.5,93.96
09-Oct-2023 10:38:50,38.88,100554,54.53,93.95
09-Oct-2023 10:38:54,38.89,100554,54.53,93.94
09-Oct-2023 10:39:01,39.18,100554,54.26,93.94
09-Oct-2023 10:39:04,38.98,100554,54.31,94.05
09-Oct-2023 10:39:08,38.92,100553,54.38,94.02
09-Oct-2023 10:39:11,38.92,100552,54.43,94
09-Oct-2023 10:39:14,38.92,100554,54.43,93.99
09-Oct-2023 10:39:18,38.93,100553,54.45,93.98
09-Oct-2023 10:39:21,38.94,100553,54.46,93.98
09-Oct-2023 10:39:25,38.95,100554,54.46,93.97
09-Oct-2023 10:39:28,38.95,100555,54.46,93.98
09-Oct-2023 10:39:31,38.94,100555,54.45,93.98
09-Oct-2023 10:39:38,39.23,100555,54.17,93.98
09-Oct-2023 10:39:42,39.04,100553,54.2,94.1
09-Oct-2023 10:39:45,39,100554,54.29,94.06
09-Oct-2023 10:39:49,38.99,100554,54.33,94.03
09-Oct-2023 10:39:52,39,100555,54.35,94.03
09-Oct-2023 10:39:55,39.01,100555,54.35,94.02
09-Oct-2023 10:39:59,39.01,100552,54.34,94.03
09-Oct-2023 10:40:02,38.99,100553,54.38,94.02
09-Oct-2023 10:40:06,38.98,100553,54.38,94.01
09-Oct-2023 10:40:09,38.97,100554,54.4,94.01
09-Oct-2023 10:40:16,39.25,100556,54.15,94
09-Oct-2023 10:40:20,39.06,100555,54.18,94.1
09-Oct-2023 10:40:23,39.01,100555,54.25,94.07
09-Oct-2023 10:40:26,38.99,100555,54.29,94.05
09-Oct-2023 10:40:30,38.97,100554,54.32,94.04
09-Oct-2023 10:40:33,38.95,100554,54.33,94.03
09-Oct-2023 10:40:37,38.94,100554,54.36,94.02
09-Oct-2023 10:40:40,38.94,100553,54.39,94.01
09-Oct-2023 10:40:43,38.94,100554,54.4,94
09-Oct-2023 10:40:47,38.95,100553,54.42,93.99
09-Oct-2023 10:40:54,39.27,100555,54.16,94
09-Oct-2023 10:40:57,39.08,100554,54.19,94.1
09-Oct-2023 10:41:01,39.02,100555,54.26,94.07
09-Oct-2023 10:41:04,39,100554,54.3,94.05
09-Oct-2023 10:41:07,38.98,100554,54.32,94.04
09-Oct-2023 10:41:11,38.98,100555,54.36,94.03
09-Oct-2023 10:41:14,38.98,100556,54.37,94.02
09-Oct-2023 10:41:18,38.98,100554,54.38,94.02
09-Oct-2023 10:41:21,38.97,100555,54.4,94.01
09-Oct-2023 10:41:24,38.97,100555,54.42,94
09-Oct-2023 10:41:32,39.28,100556,54.13,93.99
09-Oct-2023 10:41:35,39.08,100555,54.16,94.1
09-Oct-2023 10:41:38,39.02,100555,54.26,94.08
09-Oct-2023 10:41:42,39,100555,54.31,94.06
09-Oct-2023 10:41:45,39,100555,54.35,94.02
09-Oct-2023 10:41:49,39.01,100556,54.35,94.02
09-Oct-2023 10:41:52,39.01,100556,54.36,94.02
09-Oct-2023 10:41:55,39.01,100557,54.37,94.02
09-Oct-2023 10:41:59,39.01,100556,54.37,94.01
09-Oct-2023 10:42:02,39.01,100556,54.37,94.02
09-Oct-2023 10:42:09,39.29,100556,54.12,94.01
09-Oct-2023 10:42:13,39.09,100555,54.16,94.12
09-Oct-2023 10:42:16,39.03,100556,54.25,94.08
09-Oct-2023 10:42:19,39.01,100555,54.3,94.05
09-Oct-2023 10:42:23,39.01,100554,54.34,94.04
09-Oct-2023 10:42:26,39.01,100555,54.35,94.03
09-Oct-2023 10:42:30,39.01,100555,54.34,94.02
09-Oct-2023 10:42:33,39,100555,54.34,94.03
09-Oct-2023 10:42:36,38.99,100555,54.34,94.03
09-Oct-2023 10:42:40,38.99,100556,54.36,94.02
09-Oct-2023 10:42:47,39.31,100557,54.08,94.01
09-Oct-2023 10:42:50,39.13,100555,54.1,94.14
09-Oct-2023 10:42:54,39.1,100556,54.15,94.11
09-Oct-2023 10:42:57,39.09,100555,54.16,94.1
09-Oct-2023 10:43:01,39.09,100556,54.17,94.1
09-Oct-2023 10:43:04,39.09,100556,54.18,94.09
09-Oct-2023 10:43:07,39.09,100555,54.18,94.09
09-Oct-2023 10:43:11,39.09,100555,54.18,94.09
09-Oct-2023 10:43:14,39.09,100554,54.19,94.09
09-Oct-2023 10:43:18,39.07,100555,54.21,94.09
09-Oct-2023 10:43:25,39.36,100555,53.98,94.07
09-Oct-2023 10:43:28,39.15,100554,54.02,94.18
09-Oct-2023 10:43:31,39.1,100555,54.09,94.14
09-Oct-2023 10:43:35,39.09,100554,54.15,94.11
09-Oct-2023 10:43:38,39.08,100554,54.16,94.1
09-Oct-2023 10:43:42,39.07,100553,54.21,94.09
09-Oct-2023 10:43:45,39.06,100554,54.21,94.08
09-Oct-2023 10:43:48,39.08,100555,54.22,94.08
09-Oct-2023 10:43:52,39.09,100556,54.2,94.08
09-Oct-2023 10:43:55,39.11,100554,54.18,94.09
09-Oct-2023 10:44:02,39.41,100556,53.89,94.1
09-Oct-2023 10:44:06,39.21,100555,53.91,94.21
09-Oct-2023 10:44:09,39.16,100554,53.98,94.19
09-Oct-2023 10:44:13,39.13,100553,54.03,94.16
09-Oct-2023 10:44:16,39.11,100554,54.08,94.14
09-Oct-2023 10:44:19,39.1,100553,54.11,94.13
09-Oct-2023 10:44:23,39.09,100553,54.14,94.12
09-Oct-2023 10:44:26,39.09,100553,54.14,94.11
09-Oct-2023 10:44:30,39.07,100553,54.15,94.11
09-Oct-2023 10:44:33,39.08,100554,54.17,94.1
09-Oct-2023 10:44:40,39.39,100555,53.9,94.1
09-Oct-2023 10:44:43,39.2,100552,53.91,94.21
09-Oct-2023 10:44:47,39.17,100554,53.96,94.2
09-Oct-2023 10:44:50,39.16,100553,53.99,94.18
09-Oct-2023 10:44:54,39.14,100552,54.03,94.17
09-Oct-2023 10:44:57,39.13,100554,54.04,94.16
09-Oct-2023 10:45:00,39.11,100554,54.07,94.14
09-Oct-2023 10:45:04,39.11,100554,54.08,94.14
09-Oct-2023 10:45:07,39.1,100552,54.11,94.13
09-Oct-2023 10:45:11,39.09,100553,54.12,94.13
09-Oct-2023 10:45:18,39.38,100554,53.85,94.12
09-Oct-2023 10:45:21,39.18,100552,53.9,94.23
09-Oct-2023 10:45:25,39.14,100552,53.97,94.19
09-Oct-2023 10:45:28,39.13,100553,54.02,94.17
09-Oct-2023 10:45:31,39.13,100553,54.03,94.15
09-Oct-2023 10:45:35,39.14,100553,54.04,94.15
09-Oct-2023 10:45:38,39.15,100553,54.04,94.15
09-Oct-2023 10:45:42,39.15,100553,54.04,94.15
09-Oct-2023 10:45:45,39.15,100553,54.04,94.15
09-Oct-2023 10:45:48,39.15,100553,54.04,94.15
09-Oct-2023 10:45:55,39.4,100553,53.8,94.15
09-Oct-2023 10:45:59,39.2,100553,53.87,94.24
09-Oct-2023 10:46:02,39.15,100553,53.96,94.2
09-Oct-2023 10:46:06,39.13,100553,54,94.18
09-Oct-2023 10:46:09,39.13,100552,54.01,94.16
09-Oct-2023 10:46:12,39.11,100553,54.04,94.15
09-Oct-2023 10:46:16,39.1,100553,54.07,94.14
09-Oct-2023 10:46:19,39.1,100552,54.08,94.13
09-Oct-2023 10:46:23,39.1,100553,54.1,94.13
09-Oct-2023 10:46:26,39.11,100554,54.1,94.13
09-Oct-2023 10:46:33,39.4,100553,53.82,94.12
09-Oct-2023 10:46:36,39.19,100553,53.86,94.24
09-Oct-2023 10:46:40,39.14,100553,53.94,94.2
09-Oct-2023 10:46:43,39.14,100552,54,94.18
09-Oct-2023 10:46:47,39.15,100551,53.99,94.16
09-Oct-2023 10:46:50,39.15,100552,54.01,94.17
09-Oct-2023 10:46:54,39.14,100553,54.02,94.16
09-Oct-2023 10:46:57,39.14,100552,54.02,94.16
09-Oct-2023 10:47:00,39.15,100552,54.02,94.16
09-Oct-2023 10:47:04,39.16,100551,54,94.16
09-Oct-2023 10:47:11,39.46,100551,53.71,94.17
09-Oct-2023 10:47:14,39.26,100551,53.77,94.29
09-Oct-2023 10:47:18,39.21,100552,53.83,94.26
09-Oct-2023 10:47:21,39.19,100550,53.88,94.24
09-Oct-2023 10:47:24,39.18,100551,53.91,94.21
09-Oct-2023 10:47:28,39.17,100552,53.95,94.2
09-Oct-2023 10:47:31,39.15,100551,53.94,94.19
09-Oct-2023 10:47:35,39.14,100550,53.97,94.19
09-Oct-2023 10:47:38,39.13,100550,53.96,94.19
09-Oct-2023 10:47:41,39.12,100552,53.97,94.18
09-Oct-2023 10:47:48,39.4,100551,53.74,94.17
09-Oct-2023 10:47:52,39.19,100551,53.77,94.27
09-Oct-2023 10:47:55,39.14,100550,53.85,94.24
09-Oct-2023 10:47:59,39.11,100552,53.92,94.21
09-Oct-2023 10:48:02,39.1,100550,53.97,94.18
09-Oct-2023 10:48:05,39.1,100551,53.97,94.18
09-Oct-2023 10:48:09,39.11,100552,54,94.17
09-Oct-2023 10:48:12,39.13,100550,54,94.17
09-Oct-2023 10:48:16,39.14,100550,53.98,94.17
09-Oct-2023 10:48:19,39.14,100550,53.99,94.17
09-Oct-2023 10:48:26,39.42,100550,53.73,94.17
09-Oct-2023 10:48:30,39.22,100552,53.77,94.29
09-Oct-2023 10:48:33,39.18,100550,53.85,94.25
09-Oct-2023 10:48:36,39.16,100551,53.89,94.22
09-Oct-2023 10:48:40,39.15,100551,53.93,94.21
09-Oct-2023 10:48:43,39.14,100551,53.93,94.2
09-Oct-2023 10:48:47,39.13,100551,53.94,94.2
09-Oct-2023 10:48:50,39.13,100551,53.95,94.19
09-Oct-2023 10:48:53,39.14,100551,53.96,94.19
09-Oct-2023 10:48:57,39.15,100550,53.95,94.18
09-Oct-2023 10:49:04,39.47,100550,53.66,94.18
09-Oct-2023 10:49:07,39.29,100550,53.67,94.31
09-Oct-2023 10:49:11,39.25,100550,53.73,94.29
09-Oct-2023 10:49:14,39.24,100551,53.75,94.28
09-Oct-2023 10:49:17,39.22,100550,53.77,94.27
09-Oct-2023 10:49:21,39.2,100550,53.78,94.26
09-Oct-2023 10:49:24,39.18,100549,53.82,94.25
09-Oct-2023 10:49:28,39.16,100550,53.84,94.24
09-Oct-2023 10:49:31,39.15,100551,53.85,94.22
09-Oct-2023 10:49:34,39.14,100549,53.89,94.21
09-Oct-2023 10:49:42,39.43,100548,53.67,94.21
09-Oct-2023 10:49:45,39.23,100550,53.7,94.31
09-Oct-2023 10:49:48,39.18,100549,53.77,94.28
09-Oct-2023 10:49:52,39.16,100548,53.82,94.25
09-Oct-2023 10:49:55,39.14,100548,53.86,94.23
09-Oct-2023 10:49:59,39.14,100548,53.87,94.22
09-Oct-2023 10:50:02,39.13,100550,53.89,94.22
09-Oct-2023 10:50:05,39.13,100549,53.89,94.2
09-Oct-2023 10:50:09,39.13,100548,53.89,94.21
09-Oct-2023 10:50:12,39.13,100548,53.91,94.21
09-Oct-2023 10:50:19,39.41,100549,53.67,94.2
09-Oct-2023 10:50:23,39.22,100550,53.71,94.3
09-Oct-2023 10:50:26,39.19,100549,53.79,94.26
09-Oct-2023 10:50:29,39.18,100550,53.83,94.24
09-Oct-2023 10:50:33,39.18,100550,53.85,94.23
09-Oct-2023 10:50:36,39.18,100550,53.86,94.23
09-Oct-2023 10:50:40,39.18,100550,53.86,94.22
09-Oct-2023 10:50:43,39.18,100550,53.85,94.23
09-Oct-2023 10:50:46,39.17,100549,53.85,94.22
09-Oct-2023 10:50:50,39.15,100550,53.85,94.24
09-Oct-2023 10:50:57,39.44,100548,53.6,94.23
09-Oct-2023 10:51:00,39.26,100548,53.65,94.33
09-Oct-2023 10:51:04,39.22,100549,53.72,94.29
09-Oct-2023 10:51:07,39.19,100550,53.73,94.28
09-Oct-2023 10:51:11,39.18,100550,53.75,94.28
09-Oct-2023 10:51:14,39.18,100548,53.77,94.27
09-Oct-2023 10:51:17,39.19,100549,53.79,94.26
09-Oct-2023 10:51:21,39.2,100548,53.81,94.25
09-Oct-2023 10:51:24,39.22,100549,53.78,94.26
09-Oct-2023 10:51:28,39.23,100549,53.76,94.26
09-Oct-2023 10:51:35,39.52,100547,53.48,94.26
09-Oct-2023 10:51:38,39.32,100548,53.51,94.38
09-Oct-2023 10:51:41,39.28,100548,53.58,94.36
09-Oct-2023 10:51:45,39.26,100547,53.62,94.33
09-Oct-2023 10:51:48,39.25,100547,53.66,94.32
09-Oct-2023 10:51:52,39.25,100550,53.67,94.31
09-Oct-2023 10:51:55,39.23,100548,53.66,94.31
09-Oct-2023 10:51:58,39.22,100549,53.68,94.3
09-Oct-2023 10:52:02,39.21,100548,53.68,94.3
09-Oct-2023 10:52:05,39.2,100548,53.69,94.3
09-Oct-2023 10:52:12,39.51,100547,53.44,94.3
09-Oct-2023 10:52:16,39.31,100548,53.49,94.4
09-Oct-2023 10:52:19,39.25,100546,53.56,94.36
09-Oct-2023 10:52:23,39.21,100549,53.62,94.33
09-Oct-2023 10:52:26,39.19,100549,53.67,94.31
09-Oct-2023 10:52:29,39.18,100548,53.68,94.3
09-Oct-2023 10:52:33,39.16,100548,53.72,94.29
09-Oct-2023 10:52:36,39.15,100547,53.75,94.28
09-Oct-2023 10:52:40,39.14,100548,53.78,94.26
09-Oct-2023 10:52:43,39.15,100548,53.79,94.26
09-Oct-2023 10:52:50,39.44,100544,53.54,94.25
09-Oct-2023 10:52:53,39.23,100547,53.6,94.35
09-Oct-2023 10:52:57,39.19,100547,53.67,94.32
09-Oct-2023 10:53:00,39.18,100548,53.72,94.29
09-Oct-2023 10:53:04,39.17,100548,53.74,94.28
09-Oct-2023 10:53:07,39.15,100547,53.74,94.28
09-Oct-2023 10:53:10,39.14,100547,53.77,94.27
09-Oct-2023 10:53:14,39.13,100547,53.77,94.26
09-Oct-2023 10:53:17,39.12,100547,53.79,94.26
09-Oct-2023 10:53:21,39.12,100547,53.82,94.25
09-Oct-2023 10:53:28,39.45,100545,53.57,94.25
09-Oct-2023 10:53:31,39.26,100547,53.58,94.35
09-Oct-2023 10:53:35,39.23,100545,53.65,94.33
09-Oct-2023 10:53:38,39.22,100547,53.67,94.31
09-Oct-2023 10:53:41,39.2,100548,53.73,94.29
09-Oct-2023 10:53:45,39.18,100548,53.76,94.27
09-Oct-2023 10:53:48,39.17,100548,53.77,94.26
09-Oct-2023 10:53:52,39.16,100546,53.78,94.26
09-Oct-2023 10:53:55,39.17,100547,53.81,94.25
09-Oct-2023 10:53:58,39.17,100547,53.82,94.25
09-Oct-2023 10:54:05,39.47,100545,53.56,94.25
09-Oct-2023 10:54:09,39.28,100545,53.61,94.35
09-Oct-2023 10:54:12,39.24,100545,53.65,94.32
09-Oct-2023 10:54:16,39.23,100545,53.7,94.3
09-Oct-2023 10:54:19,39.23,100547,53.71,94.29
09-Oct-2023 10:54:22,39.23,100547,53.71,94.29
09-Oct-2023 10:54:26,39.24,100547,53.72,94.28
09-Oct-2023 10:54:29,39.24,100546,53.72,94.28
09-Oct-2023 10:54:33,39.22,100546,53.69,94.29
09-Oct-2023 10:54:36,39.2,100546,53.71,94.28
09-Oct-2023 10:54:43,39.49,100544,53.48,94.28
09-Oct-2023 10:54:47,39.29,100545,53.54,94.37
09-Oct-2023 10:54:50,39.24,100546,53.61,94.34
09-Oct-2023 10:54:53,39.22,100546,53.67,94.31
09-Oct-2023 10:54:57,39.21,100546,53.72,94.3
09-Oct-2023 10:55:00,39.21,100546,53.72,94.29
09-Oct-2023 10:55:04,39.2,100546,53.75,94.28
09-Oct-2023 10:55:07,39.2,100546,53.75,94.27
09-Oct-2023 10:55:10,39.2,100545,53.75,94.27
09-Oct-2023 10:55:14,39.2,100547,53.75,94.27
09-Oct-2023 10:55:21,39.5,100544,53.48,94.27
09-Oct-2023 10:55:24,39.29,100546,53.52,94.39
09-Oct-2023 10:55:28,39.25,100545,53.57,94.35
09-Oct-2023 10:55:31,39.24,100546,53.63,94.33
09-Oct-2023 10:55:34,39.24,100547,53.67,94.31
09-Oct-2023 10:55:38,39.23,100546,53.69,94.3
09-Oct-2023 10:55:41,39.22,100546,53.7,94.3
09-Oct-2023 10:55:45,39.23,100547,53.72,94.29
09-Oct-2023 10:55:48,39.24,100547,53.72,94.29
09-Oct-2023 10:55:51,39.24,100545,53.72,94.29
09-Oct-2023 10:55:58,39.52,100544,53.48,94.28
09-Oct-2023 10:56:02,39.32,100545,53.53,94.38
09-Oct-2023 10:56:05,39.29,100544,53.59,94.35
09-Oct-2023 10:56:09,39.29,100544,53.62,94.34
09-Oct-2023 10:56:12,39.29,100543,53.63,94.32
09-Oct-2023 10:56:15,39.29,100545,53.64,94.32
09-Oct-2023 10:56:19,39.29,100543,53.66,94.31
09-Oct-2023 10:56:22,39.29,100545,53.66,94.31
09-Oct-2023 10:56:26,39.27,100544,53.68,94.3
09-Oct-2023 10:56:29,39.27,100544,53.7,94.3
09-Oct-2023 10:56:36,39.56,100545,53.43,94.29
09-Oct-2023 10:56:40,39.36,100543,53.48,94.41
09-Oct-2023 10:56:43,39.32,100544,53.53,94.38
09-Oct-2023 10:56:46,39.31,100543,53.58,94.36
09-Oct-2023 10:56:50,39.31,100543,53.57,94.34
09-Oct-2023 10:56:53,39.31,100543,53.58,94.35
09-Oct-2023 10:56:57,39.32,100544,53.59,94.34
09-Oct-2023 10:57:00,39.32,100545,53.58,94.34
09-Oct-2023 10:57:03,39.32,100544,53.57,94.34
09-Oct-2023 10:57:07,39.31,100544,53.6,94.34
09-Oct-2023 10:57:14,39.58,100542,53.39,94.33
09-Oct-2023 10:57:17,39.38,100544,53.44,94.42
09-Oct-2023 10:57:21,39.34,100544,53.51,94.39
09-Oct-2023 10:57:24,39.33,100543,53.54,94.37
09-Oct-2023 10:57:27,39.32,100543,53.55,94.36
09-Oct-2023 10:57:31,39.3,100544,53.59,94.35
09-Oct-2023 10:57:34,39.29,100544,53.61,94.33
09-Oct-2023 10:57:38,39.28,100543,53.65,94.32
09-Oct-2023 10:57:41,39.27,100544,53.66,94.32
09-Oct-2023 10:57:44,39.27,100543,53.68,94.3
09-Oct-2023 10:57:52,39.56,100542,53.44,94.3
09-Oct-2023 10:57:55,39.35,100542,53.51,94.4
09-Oct-2023 10:57:58,39.3,100543,53.56,94.36
09-Oct-2023 10:58:02,39.28,100544,53.62,94.34
09-Oct-2023 10:58:05,39.27,100541,53.65,94.32
09-Oct-2023 10:58:09,39.28,100542,53.66,94.31
09-Oct-2023 10:58:12,39.3,100542,53.66,94.31
09-Oct-2023 10:58:15,39.3,100542,53.66,94.31
09-Oct-2023 10:58:19,39.31,100541,53.64,94.31
09-Oct-2023 10:58:22,39.32,100541,53.63,94.32
09-Oct-2023 10:58:29,39.62,100543,53.34,94.32
09-Oct-2023 10:58:33,39.42,100543,53.38,94.44
09-Oct-2023 10:58:36,39.37,100542,53.47,94.4
09-Oct-2023 10:58:39,39.33,100540,53.55,94.38
09-Oct-2023 10:58:43,39.3,100541,53.61,94.35
09-Oct-2023 10:58:46,39.28,100543,53.64,94.31
09-Oct-2023 10:58:50,39.27,100542,53.67,94.3
09-Oct-2023 10:58:53,39.26,100542,53.7,94.29
09-Oct-2023 10:58:56,39.25,100543,53.71,94.29
09-Oct-2023 10:59:00,39.26,100542,53.76,94.27
09-Oct-2023 10:59:07,39.55,100540,53.49,94.27
09-Oct-2023 10:59:10,39.35,100540,53.55,94.37
09-Oct-2023 10:59:14,39.31,100541,53.6,94.34
09-Oct-2023 10:59:17,39.28,100540,53.65,94.32
09-Oct-2023 10:59:21,39.27,100541,53.68,94.31
09-Oct-2023 10:59:24,39.26,100541,53.71,94.29
09-Oct-2023 10:59:27,39.24,100541,53.74,94.29
09-Oct-2023 10:59:31,39.24,100540,53.75,94.27
09-Oct-2023 10:59:34,39.23,100541,53.77,94.26
09-Oct-2023 10:59:38,39.23,100542,53.78,94.26
09-Oct-2023 10:59:45,39.51,100541,53.53,94.26
09-Oct-2023 10:59:48,39.32,100541,53.58,94.36
09-Oct-2023 10:59:51,39.27,100540,53.65,94.32
09-Oct-2023 10:59:55,39.28,100542,53.71,94.3
09-Oct-2023 10:59:58,39.29,100540,53.69,94.29
09-Oct-2023 11:00:02,39.3,100541,53.7,94.29
09-Oct-2023 11:00:05,39.31,100539,53.68,94.3
09-Oct-2023 11:00:08,39.31,100540,53.67,94.3
09-Oct-2023 11:00:12,39.31,100541,53.66,94.31
09-Oct-2023 11:00:15,39.31,100540,53.66,94.3
09-Oct-2023 11:00:22,39.57,100538,53.43,94.31
09-Oct-2023 11:00:26,39.36,100537,53.47,94.4
09-Oct-2023 11:00:29,39.29,100538,53.55,94.38
09-Oct-2023 11:00:33,39.27,100539,53.61,94.34
09-Oct-2023 11:00:36,39.26,100539,53.64,94.33
09-Oct-2023 11:00:39,39.25,100537,53.66,94.31
09-Oct-2023 11:00:43,39.24,100539,53.68,94.3
09-Oct-2023 11:00:46,39.24,100539,53.71,94.3
09-Oct-2023 11:00:50,39.25,100539,53.71,94.29
09-Oct-2023 11:00:53,39.26,100540,53.7,94.29
09-Oct-2023 11:01:00,39.56,100539,53.45,94.29
09-Oct-2023 11:01:03,39.36,100540,53.5,94.39
09-Oct-2023 11:01:07,39.32,100540,53.59,94.36
09-Oct-2023 11:01:10,39.31,100540,53.62,94.33
09-Oct-2023 11:01:14,39.3,100539,53.65,94.32
09-Oct-2023 11:01:17,39.29,100540,53.65,94.31
09-Oct-2023 11:01:20,39.29,100539,53.67,94.31
09-Oct-2023 11:01:24,39.27,100540,53.68,94.3
